id_formation,titre,description,objectif_pédagogique,public_cible,prérequis,thématique,sous-thématique,niveau,durée,format,langue,certification,plateforme_source,prix,date_mise_a_jour,mots_clés,note_utilisateurs,nombre_avis,taux_de_succès
3e661a7d-5fa8-4b09-bb71-3b0aa697402b,Formation en Vue.js pour Experts,"Apprenez Vue.js à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Vue.js et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Vue.js,Facile,71,Projet,FR,Non - Certificat de Vue.js,OpenClassrooms,57,2024-05-09,"Machine Learning, Projet, Docker, Sécurité",4.7,914,75
3fdb5f9e-d693-4fea-9d93-9f9c1ed2a90d,Formation en MLOps pour Experts,"Apprenez MLOps à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de MLOps et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,MLOps,Avancé,71,Vidéo,EN,Non,OpenClassrooms,382,2024-01-09,"Publicité, Cryptographie, Big Data, UX, Git, UI",3.7,1653,68
6cc9510f-30f9-42bd-838d-3887957fb683,Formation en Illustrator pour Débutants,"Apprenez Illustrator à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Illustrator et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Illustrator,Facile,48,PDF,EN,Oui - Certificat de Illustrator,OpenClassrooms,69,2025-02-15,"Cryptographie, CSS, SQL, React, Django, Agile",4.8,1565,62
1953d426-02dc-4c47-a094-88a9d06e9931,Formation en Français Langue Étrangère pour Intermédiaires,"Apprenez Français Langue Étrangère à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Français Langue Étrangère et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en langues est recommandé.,Langues,Français Langue Étrangère,Facile,46,Projet,FR,Non,LinkedIn Learning,368,2025-01-22,"UI, UX, Linux, SEO, Sécurité, Cloud, SQL",3.8,960,67
ab478a3d-2b68-4994-9034-ae3c8f4548cc,Formation en Recrutement pour Débutants,"Apprenez Recrutement à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Recrutement et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Recrutement,Avancé,33,Podcast,EN,Oui - Certificat de Recrutement,LinkedIn Learning,0,2024-10-30,"Python, Linux, Docker, Django, Kubernetes, Projet, UI",4.0,54,76
c063907a-37aa-4ce3-bfa1-72bf876764f8,Formation en UI/UX pour Experts,"Apprenez UI/UX à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de UI/UX et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en design & création est recommandé.,Design & Création,UI/UX,Facile,21,Vidéo,EN,Non - Certificat de UI/UX,LinkedIn Learning,0,2024-08-21,"Big Data, Git, Kubernetes, React, Scrum, HTML, Django, Projet",3.9,185,49
2087cf23-61c6-4271-b8bb-4893ee2139a0,Formation en Social Media Marketing pour Intermédiaires,"Apprenez Social Media Marketing à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Social Media Marketing et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Social Media Marketing,Avancé,52,Vidéo,EN,Oui,Fun-MOOC,327,2023-09-15,"Machine Learning, Cloud, Sécurité, Big Data, Publicité, Django, Deep Learning, Python",4.0,1169,51
ce0446e1-49a3-43a6-ba3b-0aa41503969f,Formation en Spark pour Intermédiaires,"Apprenez Spark à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Spark et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en data science est recommandé.,Data Science,Spark,Avancé,24,PDF,EN,Non - Certificat de Spark,edX,329,2024-12-04,"UX, Spark, SEO, Sécurité, Cryptographie, React, Publicité, CSS",3.6,595,90
a5b3aa7e-bd85-4cb3-af50-1c315c0f1485,Formation en SQL pour Experts,"Apprenez SQL à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SQL et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en data science est recommandé.,Data Science,SQL,Avancé,9,Podcast,FR,Oui,edX,0,2023-08-14,"CSS, Docker, SQL, SEO, Big Data",3.2,1924,94
c08b3685-61f0-401a-b241-027ed3a668c7,Formation en Kubernetes pour Experts,"Apprenez Kubernetes à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Kubernetes et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,Kubernetes,Facile,43,Podcast,EN,Oui,Coursera,339,2025-03-21,"Cryptographie, Linux, Machine Learning, Cloud, Docker, Agile, Scrum",3.7,2293,87
eb24b096-2c96-4725-8a40-554cf51c865b,Formation en Gestion de Trésorerie pour Intermédiaires,"Apprenez Gestion de Trésorerie à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Gestion de Trésorerie et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Gestion de Trésorerie,Intermédiaire,35,Projet,EN,Oui - Certificat de Gestion de Trésorerie,edX,188,2023-10-23,"Scrum, Deep Learning, Figma, Git, Django, Kubernetes, Machine Learning",3.1,1160,53
de7106f2-c8d6-4e33-b7b5-07360d1be797,Formation en UI/UX pour Experts,"Apprenez UI/UX à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de UI/UX et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en design & création est recommandé.,Design & Création,UI/UX,Facile,45,Quiz,EN,Oui - Certificat de UI/UX,Udemy,0,2023-11-18,"Deep Learning, SQL, React, UX, Cloud, Sécurité",5.0,1803,55
468d1dac-a73d-4ea8-9061-fe87e747f174,Formation en Droit du Travail pour Experts,"Apprenez Droit du Travail à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Droit du Travail et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Droit du Travail,Facile,71,Quiz,FR,Non - Certificat de Droit du Travail,LinkedIn Learning,0,2024-11-24,"CSS, UI, Cryptographie, Agile",3.0,2047,68
0e7cc3d3-07c8-460b-9664-e3699f3dd417,Formation en Pandas pour Intermédiaires,"Apprenez Pandas à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Pandas et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en data science est recommandé.,Data Science,Pandas,Avancé,15,Podcast,FR,Non,LinkedIn Learning,112,2023-11-05,"Projet, Pandas, Big Data, Figma, SQL",4.1,1698,65
6fc5c2c4-44cf-4568-9e51-15695ae79eba,Formation en Formation des Employés pour Débutants,"Apprenez Formation des Employés à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Formation des Employés et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Formation des Employés,Facile,71,Projet,FR,Non - Certificat de Formation des Employés,LinkedIn Learning,437,2025-01-14,"Git, Figma, Cryptographie, Docker",3.4,1975,48
18afcd00-b4d7-4b26-8e0a-03b45b01be1b,Formation en Google Cloud pour Intermédiaires,"Apprenez Google Cloud à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Google Cloud et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,Google Cloud,Intermédiaire,52,PDF,EN,Oui,FutureLearn,0,2024-08-23,"Machine Learning, CSS, SEO, HTML, UI, Cloud, React, Sécurité",3.3,13,66
e69007c9-9c44-41a1-b8f8-c223ea77a98b,Formation en Recrutement pour Intermédiaires,"Apprenez Recrutement à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Recrutement et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Recrutement,Intermédiaire,38,PDF,FR,Non,OpenClassrooms,145,2024-01-14,"Figma, CSS, SQL, Agile, Recrutement, Docker, SEO",3.6,2936,66
52094fb3-073b-472b-83d5-6318550a98a6,Formation en Gestion de Trésorerie pour Débutants,"Apprenez Gestion de Trésorerie à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Gestion de Trésorerie et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Gestion de Trésorerie,Facile,7,Projet,FR,Oui,edX,254,2023-09-07,"Sécurité, React, Django, Cloud, HTML",4.2,1428,49
3fdf25ac-89ae-4dd7-8b02-89a76b16be22,Formation en Content Marketing pour Intermédiaires,"Apprenez Content Marketing à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Content Marketing et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Content Marketing,Intermédiaire,21,Projet,FR,Non,edX,215,2025-05-09,"Linux, Big Data, SQL, React, CSS, Sécurité",4.8,803,85
3910e3dd-0196-4247-b2e0-8b5c113c96d3,Formation en Espagnol des Affaires pour Intermédiaires,"Apprenez Espagnol des Affaires à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Espagnol des Affaires et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en langues est recommandé.,Langues,Espagnol des Affaires,Avancé,19,Projet,FR,Non - Certificat de Espagnol des Affaires,OpenClassrooms,0,2025-02-20,"Machine Learning, Cryptographie, SQL, Publicité",4.7,105,54
88e4afbf-ec65-49d4-b5ca-d84748d398b4,Formation en Node.js pour Débutants,"Apprenez Node.js à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Node.js et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Node.js,Avancé,19,Projet,EN,Oui,edX,301,2023-08-16,"SQL, Figma, UX, Sécurité, SEO, Django",3.8,1539,94
43d2838f-ee41-4ed8-8296-3cd9f5aa7abe,Formation en SQL pour Débutants,"Apprenez SQL à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SQL et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en data science est recommandé.,Data Science,SQL,Intermédiaire,25,Vidéo,FR,Non - Certificat de SQL,Fun-MOOC,209,2024-01-05,"Deep Learning, Docker, Projet, Python, Big Data, Git, CSS",4.3,1980,88
5385f437-6f55-40e5-a4aa-36eeecce6647,Formation en Content Marketing pour Débutants,"Apprenez Content Marketing à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Content Marketing et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Content Marketing,Intermédiaire,58,Quiz,EN,Oui - Certificat de Content Marketing,edX,468,2024-09-07,"React, Big Data, Content Marketing, Deep Learning, Publicité, Agile, CSS",4.5,1437,82
c470c1b5-8150-42cb-aea7-976dacb63959,Formation en Flask pour Débutants,"Apprenez Flask à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Flask et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Flask,Facile,69,Projet,EN,Non,Fun-MOOC,0,2023-09-23,"Scrum, Cloud, Django, Python",3.5,715,53
b667d8b8-3b27-4b68-874a-a68b6c089627,Formation en Lean Management pour Débutants,"Apprenez Lean Management à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Lean Management et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Lean Management,Avancé,24,Vidéo,EN,Non - Certificat de Lean Management,edX,96,2023-10-19,"Publicité, React, CSS, Cloud",4.5,865,69
6bf45a51-3b5a-4b1a-8f69-443eaf18b322,Formation en Anglais Professionnel pour Experts,"Apprenez Anglais Professionnel à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Anglais Professionnel et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en langues est recommandé.,Langues,Anglais Professionnel,Avancé,26,Vidéo,FR,Oui,Fun-MOOC,133,2023-09-02,"Anglais Professionnel, Big Data, UX, Cloud, Kubernetes",3.6,1682,86
0e5f40ee-e28f-4010-93ec-435f3e911224,Formation en Lean Management pour Débutants,"Apprenez Lean Management à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Lean Management et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Lean Management,Intermédiaire,62,PDF,FR,Oui,Udemy,110,2025-03-17,"Python, Publicité, Deep Learning, UI, CSS, HTML, Cloud",3.3,860,56
be1635cc-be44-43f5-a131-e1331d1d561b,Formation en Email Marketing pour Experts,"Apprenez Email Marketing à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Email Marketing et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Email Marketing,Avancé,33,Quiz,FR,Oui,edX,155,2023-12-04,"Docker, Agile, Cloud, Python",3.5,2147,51
ecbb216c-3028-416f-9496-fa3a1a849ba4,Formation en Paie pour Intermédiaires,"Apprenez Paie à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Paie et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Paie,Facile,9,Projet,FR,Non - Certificat de Paie,OpenClassrooms,173,2024-09-24,"Linux, Deep Learning, Cryptographie, SEO, Publicité, Sécurité, HTML",3.5,2171,82
0e52850a-930f-48a0-b0b9-64f756dc0305,Formation en Comptabilité Générale pour Experts,"Apprenez Comptabilité Générale à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Comptabilité Générale et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Comptabilité Générale,Facile,32,Podcast,FR,Non,Fun-MOOC,462,2023-06-17,"Publicité, Deep Learning, Python, CSS, Agile",3.5,2563,73
8755525c-463c-44e5-9676-afbbb6b2ab11,Formation en Pandas pour Intermédiaires,"Apprenez Pandas à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Pandas et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en data science est recommandé.,Data Science,Pandas,Facile,55,Quiz,EN,Non,LinkedIn Learning,56,2023-06-29,"Deep Learning, Sécurité, SEO, Docker, Kubernetes, Django, Agile, Figma",4.6,2824,81
b4b9387f-43d5-46f5-933f-3cbb77a26151,Formation en Agile pour Experts,"Apprenez Agile à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Agile et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Agile,Facile,76,Quiz,EN,Non,edX,0,2023-07-12,"HTML, React, Agile, UX, Git, Agile, Big Data",3.3,742,46
b2ecb353-1d7d-4181-8726-d66be45e93d1,Formation en SQL pour Intermédiaires,"Apprenez SQL à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SQL et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en data science est recommandé.,Data Science,SQL,Intermédiaire,39,Podcast,EN,Oui - Certificat de SQL,Coursera,188,2023-12-19,"HTML, Machine Learning, Linux, Publicité, Sécurité, SEO",4.2,2270,78
cdf91819-8ec0-4935-9f88-7bf344979986,Formation en Recrutement pour Experts,"Apprenez Recrutement à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Recrutement et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Recrutement,Facile,27,Quiz,EN,Non,Fun-MOOC,320,2023-07-22,"Agile, React, Cloud, Machine Learning",4.2,1418,87
8a778093-de75-4157-825a-789ab0a2925e,Formation en Deep Learning pour Experts,"Apprenez Deep Learning à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Deep Learning et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,Deep Learning,Avancé,56,PDF,FR,Non,LinkedIn Learning,229,2023-12-03,"Deep Learning, Cryptographie, Django, React",4.7,1817,49
a4c8a477-86a6-433c-9228-c94a9467b7bc,Formation en Analyse Financière pour Débutants,"Apprenez Analyse Financière à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Analyse Financière et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Analyse Financière,Intermédiaire,20,Quiz,EN,Oui,OpenClassrooms,131,2023-10-11,"Sécurité, Docker, Deep Learning, Big Data",4.2,1444,89
96b6a66a-fbaa-417d-b11b-f15c929bade8,Formation en Anglais Professionnel pour Experts,"Apprenez Anglais Professionnel à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Anglais Professionnel et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en langues est recommandé.,Langues,Anglais Professionnel,Intermédiaire,71,Projet,EN,Oui,edX,110,2023-10-08,"Python, Docker, Cloud, UI, Anglais Professionnel, SQL, Scrum, HTML",4.3,437,63
e61284b3-62d3-45af-a963-93c8f549b13f,Formation en Contrôle de Gestion pour Experts,"Apprenez Contrôle de Gestion à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Contrôle de Gestion et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Contrôle de Gestion,Facile,74,PDF,FR,Oui,Coursera,187,2024-03-29,"Python, Deep Learning, Django, Kubernetes",3.2,2000,83
45f4e15d-271b-4866-a11d-56c06e4541f6,Formation en Agile pour Intermédiaires,"Apprenez Agile à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Agile et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Agile,Facile,80,Quiz,EN,Oui - Certificat de Agile,LinkedIn Learning,127,2023-12-13,"Linux, Figma, Python, Cloud, Django, Projet, Cryptographie, React",3.5,1302,60
c1dbdd6c-bc36-4afa-9f68-ae76b18c5f40,Formation en Kanban pour Intermédiaires,"Apprenez Kanban à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Kanban et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Kanban,Facile,21,Quiz,FR,Non,Udemy,60,2023-10-18,"UI, Agile, SQL, Sécurité, UX, Big Data",4.6,202,84
93effe27-ba4b-467f-95f8-62f9faec9cdb,Formation en Paie pour Intermédiaires,"Apprenez Paie à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Paie et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Paie,Avancé,13,Projet,FR,Oui - Certificat de Paie,Coursera,251,2025-01-24,"UX, SQL, Git, Django",3.8,2403,45
c08b4d61-5958-493e-ba51-f70bc2613c2a,Formation en Node.js pour Experts,"Apprenez Node.js à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Node.js et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Node.js,Avancé,40,Podcast,EN,Oui,LinkedIn Learning,163,2023-07-19,"Django, Cloud, Big Data, Scrum, Docker, Linux, Cryptographie",4.1,2335,84
95cf12e5-940b-4dbd-82c3-6c5171bf96c5,Formation en AWS pour Experts,"Apprenez AWS à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de AWS et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,AWS,Facile,28,Podcast,EN,Non - Certificat de AWS,OpenClassrooms,436,2023-06-11,"Git, Machine Learning, Django, Agile, HTML, Scrum, Docker",3.8,2610,92
cc0443c0-1b8a-4226-87f3-c77cbaf9b711,Formation en Email Marketing pour Experts,"Apprenez Email Marketing à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Email Marketing et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Email Marketing,Intermédiaire,70,Quiz,FR,Oui,LinkedIn Learning,173,2024-09-07,"Projet, Email Marketing, SQL, Linux, Deep Learning, Publicité, Machine Learning, Git",3.6,1120,52
1f440337-13b0-4b7d-8a33-241701956955,Formation en Adobe XD pour Experts,"Apprenez Adobe XD à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Adobe XD et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Adobe XD,Facile,59,Podcast,FR,Oui - Certificat de Adobe XD,Udemy,0,2024-02-08,"Sécurité, Kubernetes, Cloud, React, CSS",3.0,2230,57
0afd21a1-ac33-4696-89be-8fbfc2947229,Formation en Lean Management pour Débutants,"Apprenez Lean Management à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Lean Management et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Lean Management,Intermédiaire,26,PDF,EN,Oui,LinkedIn Learning,297,2024-06-17,"Kubernetes, Publicité, Machine Learning, HTML, Django, React, Linux, CSS",3.1,2673,81
810a0b77-c1f2-4250-8311-9201b85c799c,Formation en Social Media Marketing pour Intermédiaires,"Apprenez Social Media Marketing à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Social Media Marketing et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Social Media Marketing,Intermédiaire,33,PDF,FR,Non - Certificat de Social Media Marketing,LinkedIn Learning,277,2023-05-19,"Django, Cloud, Machine Learning, UX, Docker, Agile",4.4,1573,61
4c57f9f9-695b-4606-aa2c-aa410ea4df75,Formation en Google Ads pour Débutants,"Apprenez Google Ads à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Google Ads et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Google Ads,Intermédiaire,17,Projet,EN,Oui,Udemy,0,2024-06-06,"Python, Cryptographie, Git, UX, Projet, SQL, Machine Learning",4.1,2657,54
ee864325-4b7b-45b9-9566-fbd48916ea71,Formation en Pandas pour Experts,"Apprenez Pandas à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Pandas et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en data science est recommandé.,Data Science,Pandas,Avancé,16,Vidéo,EN,Non,Fun-MOOC,317,2024-08-05,"Python, SQL, Django, Cryptographie, HTML",4.8,2087,89
